240119_14_08
 start training 
Baseline model copied 
_update_baseline : Evaluating baseline model on baseline dataset (epoch = 0) 
bl_vals = [45. 45. 45. ... 45. 45. 45.] ,means = 43.1510009765625 
Epoch 34 (batch = 47): Loss: 0.004 L: 5.034, 0min0sec 
Epoch 34 (batch = 48): Loss: 0.003 L: 5.035, 0min0sec 
Epoch 34 (batch = 49): Loss: 0.003 L: 5.037, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 34) 
Epoch 34 candidate mean 5.101099967956543, baseline mean 5.035200119018555 
Epoch 35 (batch = 0): Loss: 0.044 L: 5.047, 0min2sec 
Epoch 35 (batch = 1): Loss: 0.038 L: 4.992, 0min0sec 
Epoch 35 (batch = 2): Loss: 0.006 L: 4.945, 0min0sec 
Epoch 35 (batch = 3): Loss: 0.011 L: 4.945, 0min0sec 
Epoch 35 (batch = 4): Loss: 0.020 L: 4.942, 0min0sec 
Epoch 35 (batch = 5): Loss: 0.022 L: 4.949, 0min0sec 
Epoch 35 (batch = 6): Loss: 0.021 L: 4.948, 0min0sec 
Epoch 35 (batch = 7): Loss: 0.021 L: 4.987, 0min0sec 
Epoch 35 (batch = 8): Loss: 0.006 L: 4.977, 0min0sec 
Epoch 35 (batch = 9): Loss: -0.007 L: 5.022, 0min0sec 
Epoch 35 (batch = 10): Loss: -0.007 L: 4.994, 0min0sec 
Epoch 35 (batch = 11): Loss: -0.011 L: 5.001, 0min0sec 
Epoch 35 (batch = 12): Loss: -0.009 L: 4.989, 0min0sec 
Epoch 35 (batch = 13): Loss: -0.005 L: 4.970, 0min0sec 
Epoch 35 (batch = 14): Loss: -0.004 L: 4.972, 0min0sec 
Epoch 35 (batch = 15): Loss: -0.003 L: 4.981, 0min0sec 
Epoch 35 (batch = 16): Loss: -0.001 L: 4.994, 0min0sec 
Epoch 35 (batch = 17): Loss: 0.000 L: 4.998, 0min0sec 
Epoch 35 (batch = 18): Loss: -0.003 L: 4.995, 0min0sec 
Epoch 35 (batch = 19): Loss: -0.004 L: 4.980, 0min0sec 
Epoch 35 (batch = 20): Loss: -0.005 L: 4.974, 0min0sec 
Epoch 35 (batch = 21): Loss: -0.004 L: 4.982, 0min0sec 
Epoch 35 (batch = 22): Loss: -0.005 L: 4.982, 0min0sec 
Epoch 35 (batch = 23): Loss: -0.010 L: 4.983, 0min0sec 
Epoch 35 (batch = 24): Loss: -0.009 L: 4.977, 0min0sec 
Epoch 35 (batch = 25): Loss: -0.011 L: 4.982, 0min0sec 
Epoch 35 (batch = 26): Loss: -0.011 L: 4.987, 0min0sec 
Epoch 35 (batch = 27): Loss: -0.011 L: 4.993, 0min0sec 
Epoch 35 (batch = 28): Loss: -0.011 L: 4.996, 0min0sec 
Epoch 35 (batch = 29): Loss: -0.011 L: 4.994, 0min0sec 
Epoch 35 (batch = 30): Loss: -0.010 L: 5.002, 0min0sec 
Epoch 35 (batch = 31): Loss: -0.012 L: 5.000, 0min0sec 
Epoch 35 (batch = 32): Loss: -0.012 L: 5.003, 0min0sec 
Epoch 35 (batch = 33): Loss: -0.012 L: 4.997, 0min0sec 
Epoch 35 (batch = 34): Loss: -0.012 L: 5.002, 0min0sec 
Epoch 35 (batch = 35): Loss: -0.012 L: 5.002, 0min0sec 
Epoch 35 (batch = 36): Loss: -0.012 L: 5.005, 0min0sec 
Epoch 35 (batch = 37): Loss: -0.011 L: 5.008, 0min0sec 
Epoch 35 (batch = 38): Loss: -0.010 L: 5.009, 0min0sec 
Epoch 35 (batch = 39): Loss: -0.010 L: 5.007, 0min0sec 
Epoch 35 (batch = 40): Loss: -0.011 L: 5.013, 0min0sec 
Epoch 35 (batch = 41): Loss: -0.012 L: 5.007, 0min0sec 
Epoch 35 (batch = 42): Loss: -0.011 L: 5.006, 0min0sec 
Epoch 35 (batch = 43): Loss: -0.006 L: 5.012, 0min1sec 
Epoch 35 (batch = 44): Loss: -0.006 L: 5.016, 0min0sec 
Epoch 35 (batch = 45): Loss: -0.006 L: 5.019, 0min0sec 
Epoch 35 (batch = 46): Loss: -0.006 L: 5.018, 0min0sec 
Epoch 35 (batch = 47): Loss: -0.004 L: 5.026, 0min0sec 
Epoch 35 (batch = 48): Loss: -0.004 L: 5.029, 0min0sec 
Epoch 35 (batch = 49): Loss: -0.005 L: 5.029, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 35) 
Epoch 35 candidate mean 5.140500068664551, baseline mean 5.035200119018555 
Epoch 36 (batch = 0): Loss: 0.047 L: 5.250, 0min2sec 
Epoch 36 (batch = 1): Loss: -0.007 L: 5.164, 0min0sec 
Epoch 36 (batch = 2): Loss: 0.003 L: 5.135, 0min0sec 
Epoch 36 (batch = 3): Loss: -0.004 L: 5.045, 0min0sec 
Epoch 36 (batch = 4): Loss: -0.006 L: 5.033, 0min0sec 
Epoch 36 (batch = 5): Loss: -0.012 L: 5.073, 0min0sec 
Epoch 36 (batch = 6): Loss: -0.007 L: 5.096, 0min0sec 
Epoch 36 (batch = 7): Loss: -0.013 L: 5.088, 0min0sec 
Epoch 36 (batch = 8): Loss: -0.007 L: 5.122, 0min0sec 
Epoch 36 (batch = 9): Loss: -0.002 L: 5.120, 0min0sec 
Epoch 36 (batch = 10): Loss: -0.003 L: 5.103, 0min0sec 
Epoch 36 (batch = 11): Loss: -0.001 L: 5.087, 0min0sec 
Epoch 36 (batch = 12): Loss: -0.002 L: 5.075, 0min0sec 
Epoch 36 (batch = 13): Loss: -0.002 L: 5.075, 0min0sec 
Epoch 36 (batch = 14): Loss: -0.001 L: 5.084, 0min0sec 
Epoch 36 (batch = 15): Loss: 0.001 L: 5.078, 0min0sec 
Epoch 36 (batch = 16): Loss: 0.001 L: 5.081, 0min0sec 
Epoch 36 (batch = 17): Loss: 0.001 L: 5.082, 0min0sec 
Epoch 36 (batch = 18): Loss: 0.002 L: 5.088, 0min0sec 
Epoch 36 (batch = 19): Loss: 0.007 L: 5.083, 0min0sec 
Epoch 36 (batch = 20): Loss: 0.009 L: 5.081, 0min0sec 
Epoch 36 (batch = 21): Loss: 0.010 L: 5.084, 0min0sec 
Epoch 36 (batch = 22): Loss: 0.013 L: 5.076, 0min0sec 
Epoch 36 (batch = 23): Loss: 0.014 L: 5.073, 0min0sec 
Epoch 36 (batch = 24): Loss: 0.013 L: 5.056, 0min0sec 
Epoch 36 (batch = 25): Loss: 0.013 L: 5.069, 0min0sec 
Epoch 36 (batch = 26): Loss: 0.014 L: 5.064, 0min0sec 
Epoch 36 (batch = 27): Loss: 0.014 L: 5.050, 0min0sec 
Epoch 36 (batch = 28): Loss: 0.013 L: 5.051, 0min0sec 
Epoch 36 (batch = 29): Loss: 0.012 L: 5.047, 0min0sec 
Epoch 36 (batch = 30): Loss: 0.014 L: 5.033, 0min0sec 
Epoch 36 (batch = 31): Loss: 0.015 L: 5.040, 0min0sec 
Epoch 36 (batch = 32): Loss: 0.014 L: 5.040, 0min0sec 
Epoch 36 (batch = 33): Loss: 0.012 L: 5.037, 0min0sec 
Epoch 36 (batch = 34): Loss: 0.007 L: 5.042, 0min0sec 
Epoch 36 (batch = 35): Loss: 0.007 L: 5.048, 0min0sec 
Epoch 36 (batch = 36): Loss: 0.006 L: 5.044, 0min0sec 
Epoch 36 (batch = 37): Loss: 0.006 L: 5.039, 0min0sec 
Epoch 36 (batch = 38): Loss: 0.006 L: 5.050, 0min0sec 
Epoch 36 (batch = 39): Loss: 0.005 L: 5.039, 0min0sec 
Epoch 36 (batch = 40): Loss: 0.005 L: 5.038, 0min0sec 
Epoch 36 (batch = 41): Loss: 0.005 L: 5.040, 0min0sec 
Epoch 36 (batch = 42): Loss: 0.005 L: 5.035, 0min0sec 
Epoch 36 (batch = 43): Loss: 0.005 L: 5.035, 0min0sec 
Epoch 36 (batch = 44): Loss: 0.005 L: 5.032, 0min0sec 
Epoch 36 (batch = 45): Loss: 0.005 L: 5.030, 0min0sec 
Epoch 36 (batch = 46): Loss: 0.005 L: 5.030, 0min0sec 
Epoch 36 (batch = 47): Loss: 0.004 L: 5.026, 0min0sec 
Epoch 36 (batch = 48): Loss: 0.004 L: 5.030, 0min0sec 
Epoch 36 (batch = 49): Loss: 0.004 L: 5.029, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 36) 
Epoch 36 candidate mean 5.097300052642822, baseline mean 5.035200119018555 
Epoch 37 (batch = 0): Loss: -0.009 L: 4.992, 0min2sec 
Epoch 37 (batch = 1): Loss: -0.000 L: 4.914, 0min0sec 
Epoch 37 (batch = 2): Loss: 0.005 L: 5.060, 0min0sec 
Epoch 37 (batch = 3): Loss: -0.018 L: 5.039, 0min0sec 
Epoch 37 (batch = 4): Loss: -0.018 L: 5.031, 0min0sec 
Epoch 37 (batch = 5): Loss: -0.016 L: 5.007, 0min0sec 
Epoch 37 (batch = 6): Loss: -0.015 L: 5.039, 0min0sec 
Epoch 37 (batch = 7): Loss: -0.010 L: 5.047, 0min0sec 
Epoch 37 (batch = 8): Loss: -0.006 L: 5.022, 0min0sec 
Epoch 37 (batch = 9): Loss: -0.002 L: 5.023, 0min0sec 
Epoch 37 (batch = 10): Loss: -0.002 L: 5.048, 0min0sec 
Epoch 37 (batch = 11): Loss: 0.001 L: 5.035, 0min0sec 
Epoch 37 (batch = 12): Loss: -0.007 L: 5.047, 0min0sec 
Epoch 37 (batch = 13): Loss: -0.006 L: 5.041, 0min0sec 
Epoch 37 (batch = 14): Loss: -0.004 L: 5.043, 0min0sec 
Epoch 37 (batch = 15): Loss: -0.003 L: 5.035, 0min0sec 
Epoch 37 (batch = 16): Loss: -0.000 L: 5.022, 0min0sec 
Epoch 37 (batch = 17): Loss: 0.002 L: 5.026, 0min0sec 
Epoch 37 (batch = 18): Loss: 0.006 L: 5.024, 0min0sec 
Epoch 37 (batch = 19): Loss: 0.004 L: 5.029, 0min0sec 
Epoch 37 (batch = 20): Loss: 0.005 L: 5.022, 0min0sec 
Epoch 37 (batch = 21): Loss: 0.004 L: 5.010, 0min0sec 
Epoch 37 (batch = 22): Loss: 0.007 L: 5.006, 0min0sec 
Epoch 37 (batch = 23): Loss: 0.007 L: 5.002, 0min0sec 
Epoch 37 (batch = 24): Loss: 0.006 L: 5.013, 0min0sec 
Epoch 37 (batch = 25): Loss: 0.006 L: 5.017, 0min0sec 
Epoch 37 (batch = 26): Loss: 0.006 L: 5.016, 0min0sec 
Epoch 37 (batch = 27): Loss: 0.004 L: 5.025, 0min0sec 
Epoch 37 (batch = 28): Loss: 0.005 L: 5.027, 0min0sec 
Epoch 37 (batch = 29): Loss: 0.007 L: 5.033, 0min0sec 
Epoch 37 (batch = 30): Loss: 0.006 L: 5.032, 0min0sec 
Epoch 37 (batch = 31): Loss: 0.005 L: 5.013, 0min0sec 
Epoch 37 (batch = 32): Loss: 0.006 L: 5.013, 0min0sec 
Epoch 37 (batch = 33): Loss: 0.005 L: 5.006, 0min0sec 
Epoch 37 (batch = 34): Loss: 0.006 L: 5.003, 0min0sec 
Epoch 37 (batch = 35): Loss: 0.004 L: 4.997, 0min0sec 
Epoch 37 (batch = 36): Loss: 0.002 L: 5.000, 0min0sec 
Epoch 37 (batch = 37): Loss: 0.004 L: 5.006, 0min0sec 
Epoch 37 (batch = 38): Loss: 0.003 L: 5.005, 0min0sec 
Epoch 37 (batch = 39): Loss: 0.003 L: 5.003, 0min0sec 
Epoch 37 (batch = 40): Loss: 0.001 L: 5.007, 0min0sec 
Epoch 37 (batch = 41): Loss: 0.001 L: 5.003, 0min0sec 
Epoch 37 (batch = 42): Loss: 0.003 L: 5.003, 0min0sec 
Epoch 37 (batch = 43): Loss: 0.003 L: 4.998, 0min0sec 
Epoch 37 (batch = 44): Loss: 0.003 L: 5.001, 0min0sec 
Epoch 37 (batch = 45): Loss: 0.003 L: 5.006, 0min0sec 
Epoch 37 (batch = 46): Loss: 0.005 L: 5.012, 0min0sec 
Epoch 37 (batch = 47): Loss: 0.005 L: 5.010, 0min0sec 
Epoch 37 (batch = 48): Loss: 0.006 L: 5.007, 0min0sec 
Epoch 37 (batch = 49): Loss: 0.004 L: 5.005, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 37) 
Epoch 37 candidate mean 5.147600173950195, baseline mean 5.035200119018555 
Epoch 38 (batch = 0): Loss: -0.009 L: 5.281, 0min3sec 
Epoch 38 (batch = 1): Loss: 0.028 L: 5.203, 0min0sec 
Epoch 38 (batch = 2): Loss: 0.007 L: 5.208, 0min0sec 
Epoch 38 (batch = 3): Loss: -0.017 L: 5.135, 0min1sec 
Epoch 38 (batch = 4): Loss: 0.003 L: 5.081, 0min1sec 
Epoch 38 (batch = 5): Loss: -0.091 L: 5.158, 0min1sec 
Epoch 38 (batch = 6): Loss: -0.009 L: 5.151, 0min1sec 
Epoch 38 (batch = 7): Loss: -0.014 L: 5.125, 0min0sec 
Epoch 38 (batch = 8): Loss: -0.011 L: 5.119, 0min0sec 
Epoch 38 (batch = 9): Loss: -0.011 L: 5.119, 0min0sec 
Epoch 38 (batch = 10): Loss: -0.012 L: 5.119, 0min0sec 
Epoch 38 (batch = 11): Loss: -0.015 L: 5.114, 0min0sec 
Epoch 38 (batch = 12): Loss: -0.015 L: 5.117, 0min0sec 
Epoch 38 (batch = 13): Loss: -0.018 L: 5.110, 0min0sec 
Epoch 38 (batch = 14): Loss: -0.015 L: 5.118, 0min0sec 
Epoch 38 (batch = 15): Loss: -0.011 L: 5.118, 0min0sec 
Epoch 38 (batch = 16): Loss: -0.009 L: 5.106, 0min0sec 
Epoch 38 (batch = 17): Loss: -0.009 L: 5.080, 0min0sec 
Epoch 38 (batch = 18): Loss: -0.004 L: 5.074, 0min0sec 
Epoch 38 (batch = 19): Loss: -0.002 L: 5.068, 0min0sec 
Epoch 38 (batch = 20): Loss: -0.001 L: 5.067, 0min0sec 
Epoch 38 (batch = 21): Loss: 0.002 L: 5.053, 0min0sec 
Epoch 38 (batch = 22): Loss: 0.004 L: 5.056, 0min0sec 
Epoch 38 (batch = 23): Loss: 0.005 L: 5.065, 0min0sec 
Epoch 38 (batch = 24): Loss: 0.006 L: 5.057, 0min0sec 
Epoch 38 (batch = 25): Loss: 0.004 L: 5.061, 0min0sec 
Epoch 38 (batch = 26): Loss: 0.003 L: 5.050, 0min0sec 
Epoch 38 (batch = 27): Loss: 0.002 L: 5.047, 0min0sec 
Epoch 38 (batch = 28): Loss: 0.000 L: 5.046, 0min0sec 
Epoch 38 (batch = 29): Loss: 0.001 L: 5.035, 0min0sec 
Epoch 38 (batch = 30): Loss: 0.002 L: 5.036, 0min0sec 
Epoch 38 (batch = 31): Loss: 0.001 L: 5.035, 0min0sec 
Epoch 38 (batch = 32): Loss: 0.003 L: 5.038, 0min0sec 
Epoch 38 (batch = 33): Loss: 0.001 L: 5.038, 0min0sec 
Epoch 38 (batch = 34): Loss: -0.001 L: 5.042, 0min0sec 
Epoch 38 (batch = 35): Loss: -0.000 L: 5.046, 0min0sec 
Epoch 38 (batch = 36): Loss: 0.001 L: 5.040, 0min0sec 
Epoch 38 (batch = 37): Loss: -0.000 L: 5.038, 0min0sec 
Epoch 38 (batch = 38): Loss: 0.002 L: 5.037, 0min0sec 
Epoch 38 (batch = 39): Loss: 0.001 L: 5.036, 0min0sec 
Epoch 38 (batch = 40): Loss: 0.002 L: 5.037, 0min0sec 
Epoch 38 (batch = 41): Loss: 0.001 L: 5.041, 0min0sec 
Epoch 38 (batch = 42): Loss: 0.001 L: 5.042, 0min0sec 
Epoch 38 (batch = 43): Loss: 0.002 L: 5.037, 0min0sec 
Epoch 38 (batch = 44): Loss: 0.000 L: 5.036, 0min0sec 
Epoch 38 (batch = 45): Loss: 0.000 L: 5.035, 0min0sec 
Epoch 38 (batch = 46): Loss: 0.001 L: 5.041, 0min0sec 
Epoch 38 (batch = 47): Loss: 0.001 L: 5.040, 0min0sec 
Epoch 38 (batch = 48): Loss: 0.002 L: 5.041, 0min0sec 
Epoch 38 (batch = 49): Loss: 0.002 L: 5.039, 0min0sec 
Evaluating candidate model on baseline dataset (callback epoch = 38) 
Epoch 38 candidate mean 5.1072998046875, baseline mean 5.035200119018555 
Epoch 39 (batch = 0): Loss: 0.041 L: 4.812, 0min2sec 
Epoch 39 (batch = 1): Loss: 0.013 L: 4.863, 0min0sec 
